,Unnamed: 0,Time,CHWST,OA Humidity,OA Temperature,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity,Run Time,Flow Rate,Return Temperature,Action,Power,Power Actual
69,69,69,46.38299561,90.48999786,72.26190186,2780.522949,0.0,1696.880005,1674.561279,10623.96777,2464.299561,0.0,9526.71582,10961.95703,8051.575195,7451.416504000002,48.41320419,45.74819565,45.65999985,52.94454193,53.94125748,59.18741608,74.28507233,51.6386261,53.25432205,51.92161942,54.0462532,23,20.394604198806096,53.3359328312237,0.0,403054.69468214316,397378
70,70,70,46.19272995,90.48999786,72.24430084,2632.0,0.0,1706.916748,1719.3110350000004,10607.70703,2961.931885,0.0,9520.957031,10968.63672,7804.984375,7485.929687999998,48.37122726,45.8381958,45.65999985,52.83451462,53.96125793,57.59406662,74.31707764,51.39454651,53.27832794,52.58548737,53.96623993,24,20.19745201250929,53.319069068548785,0.0,405040.15010213346,397638
71,71,71,45.94298553,90.52314758,72.22670746,2490.292236,0.0,1761.125488,1733.2291260000004,10638.08691,3122.986084,0.0,9295.152344,10961.92871,7551.122559,7540.613281,48.27383804,45.76783752,45.66833878,52.69968033,53.96549988,57.18284988,74.36934662,51.72980118,53.31877136,53.05690002,53.93437576,25,19.44371832415554,53.24304294031354,0.0,406538.0094974394,397898
72,72,72,45.81703949,90.57314301,72.22399902,2349.988281,0.0,1826.62439,1736.7205809999996,10704.68066,3188.831299,0.0,8683.624023,10930.01172,7282.408203,7628.255370999998,48.11975479,45.60985184,45.68633652,52.52968597,53.95750046,58.24508286,74.43534088,52.57736588,53.37476349,53.33284378,53.94237518,0,18.719951319980904,53.37032385235794,0.0,391030.88253340754,395121
73,73,73,45.88282394,90.62313843,72.22399902,2209.684326,0.0,1892.123291,1740.212036,10771.27441,3254.676514,0.0,8072.095703,10898.09473,7013.694336,7715.897461,47.96567535,45.45186996,45.70433044,52.35969543,53.94950104,59.30731201,74.50133514,53.42493057,53.43075943,53.60878754,53.9503746,0,22.859710595610906,53.351763108076725,0.0,389611.7289913975,392323
74,74,74,45.98283386,90.67313385,72.22399902,2069.380371,0.0,1957.6221920000007,1743.703491,10837.86816,3320.521729,0.0,7460.567383,10866.17871,6744.97998,7803.539062999998,47.81159592,45.29388428,45.72232819,52.18970108,53.94150162,60.36954117,74.56732941,54.27249908,53.48675537,53.88473511,53.95837021,0,13.045026457352327,53.335144093409426,0.0,388676.43845174974,393193
75,75,75,46.0,90.72312927,72.22399902,1929.076538,0.0,2023.121094,1747.194946,10904.46191,3386.366699,0.0,6849.039062999998,10834.26172,6476.265625,7891.181151999999,47.65751648,45.13589859,45.74032593,52.01970673,53.9335022,61.43177414,74.63332367,55.12006378,53.5427475,54.16067886,53.96636963,1,4.091781147401912,53.208918053650095,0.0,387135.1174973557,389147
76,76,76,46.0,90.73999786,72.22399902,1872.78479,0.0,1988.093018,1728.1657710000004,10953.16797,3379.351563,0.0,6634.7822270000015,10830.2041,6361.351074,7930.398926000002,47.58596420000001,44.89134598,45.73335266,51.96298981,53.92324829,62.17796707,74.67073059,55.5717659,53.59462738,54.50895309,53.95907974,2,0.11725392391605638,53.2381905687714,0.0,385401.1837905904,389993
77,77,77,46.0,90.73999786,72.20943451,1833.922485,0.0,1927.21167,1701.490234,10987.95898,3351.700195,0.0,7119.174805,10878.71484,6562.0151369999985,7890.758789,47.59796143,44.59938812,45.69735336,52.06696701,53.91124344,62.53197098,74.68872833,55.66978073,53.64260483,54.93097687,53.9390831,3,1.2328446664582273,53.35534945487892,0.0,383690.7565920453,386924
78,78,78,46.08297729,90.73999786,72.19223785,1795.060059,0.0,1866.330444,1674.814819,11022.75,3324.048828,0.0,7603.567870999998,10927.22461,6762.679198999998,7851.118651999999,47.60996246,44.30743408,45.66135025,52.17094803,53.89923859,62.88597107,74.7067337,55.76779556,53.69058609,55.35300446,53.91908646,4,4.0370686814237295,53.46984441775463,0.0,382240.5217896141,387694
79,79,79,46.18278885,90.73999786,72.1750412,1756.1977539999998,0.0,1805.449097,1648.139282,11057.54199,3296.397461,0.0,8087.960448999998,10975.73535,6963.343262,7811.478515999999,47.62195969,44.01547623,45.62534714,52.27492905,53.88723755,63.23997498,74.72473907,55.86581421,53.73856354,55.77503204,53.89908981,5,7.398905204798851,53.57337166688045,0.0,381222.223382361,386574
80,80,80,46.28278732,90.73999786,72.15783691,1717.335327,0.0,1744.5678710000002,1621.463745,11092.33301,3268.74585,0.0,8572.353516,11024.24512,7164.007812999998,7771.838379000002,47.63395691,43.72352219,45.58934402,52.37890625,53.87523270000001,63.59397888,74.74274445,55.96382904,53.78654099,56.19705963,53.87909317,6,10.591313921412276,53.66462656453403,0.0,380689.3320394162,385441
81,81,81,46.38284302,90.7638855,72.14064026,1663.336548,0.0,1716.202637,1620.660889,11113.12891,3250.313477,0.0,8738.555664,11066.22363,7291.216797,7691.70166,47.62213135,43.57998657,45.5672226,52.44742584,53.86661529999999,63.83106232,74.76432037,55.72218704,53.82635498,56.04919052,53.85363388,7,13.115739766129177,53.63162988720863,0.0,380429.8609517667,384307
82,82,82,46.40000153,90.79987335,72.13800049,1606.1872560000004,0.0,1696.11853,1628.6640630000004,11123.1084,3234.499268,0.0,8347.195313,11095.82422,7268.625,7545.413086,47.58614731,43.51799393,45.56122208,52.46543121,53.86061478,63.92308044,74.78832245,55.17807007,53.85836029,55.32092667,53.82362366,8,14.927105162758338,53.55486897444142,0.0,379964.5633433273,390648
83,83,83,46.40000153,90.83586121,72.13800049,1549.037842,0.0,1676.034424,1636.667358,11133.08789,3218.685059,0.0,7955.833984000001,11125.42383,7246.033203,7399.124512,47.55015945,43.45600128,45.55522156,52.48343658,53.85461426,64.01509094,74.81232452,54.63395309,53.8903656,54.592659,53.79361343,9,16.38427514194028,53.500443565261875,0.0,379898.82255488413,391891
84,84,84,46.40000153,90.87184906,72.13800049,1491.88855,0.0,1655.950195,1644.670532,11143.06836,3202.87085,0.0,7564.473145,11155.02441,7223.441406,7252.835448999998,47.51417160000001,43.39400482,45.54922104,52.50144196,53.84861755,64.10710907,74.83631897,54.08983612,53.92237091,53.86439133,53.76360321,0,17.674606205992486,53.61001826899006,0.0,386142.9353589054,401513
85,85,85,46.48280334,90.90783691,72.13800049,1434.739258,0.0,1635.866089,1652.673828,11153.04785,3187.056641,0.0,7173.112305,11184.625,7200.849609000001,7106.546875,47.47818375,43.33201218,45.54322052,52.51944733,53.84261703,64.1991272,74.86032104,53.54571915,53.95437622,53.13612366,53.73358917,0,4.427708814479935,53.58459894737972,0.0,386920.7974520052,411201
86,86,86,46.33406067,90.91999817,72.13800049,1430.33313,0.0,1628.944702,1650.675781,11161.14355,3118.117432,0.0,7066.343262,11217.97754,7396.41748,6972.481934,47.42338943,43.31000137,45.53443909,52.47452164,53.83661652,64.02381897,74.87358093,53.37480545,53.94133759,51.97242355,53.73313141,0,4.508768484978486,53.60931128775552,0.0,387287.7487623452,408485
87,87,87,46.21724701,90.91999817,72.1578064,1436.761841,0.0,1625.3852539999998,1645.264893,11167.78223,3034.20874,0.0,7457.580078,11258.44238,8037.833984000001,6858.296875,47.34938049,43.31000137,45.52243805,52.34054184,53.83061981,63.51792526,74.87958527,53.53480911,53.88533783,50.36849594,53.75712967,0,2.7373415649667017,53.65064958938375,0.0,388403.48532685655,405642
88,88,88,46.28287125,90.91999817,72.18120575,1443.190552,0.0,1621.825684,1639.8540039999998,11174.4209,2950.300049,0.0,7848.816895,11298.90723,8679.25,6744.111816,47.27537155,43.31000137,45.51043701,52.20656204,53.82461929,63.01202774,74.88558197,53.69480896,53.82933426,48.76457214,53.78112411,0,0.8508475588170015,53.689505846679126,0.0,389982.008495528,402798
89,89,89,46.3207283,90.91999817,72.2046051,1449.619263,0.0,1618.266235,1634.443115,11181.05859,2866.391357,0.0,8240.053711,11339.37109,9320.666992,6629.926758,47.20136261,43.31000137,45.49843597,52.07258224,53.81862259,62.50613022,74.8915863,53.85480881,53.7733345,47.16064453,53.80511856,0,0.40372300470201594,53.72370748512661,0.0,392072.1239730366,399954
90,90,90,46.34573364,90.91999817,72.22800446,1456.047974,0.0,1614.7067869999996,1629.032349,11187.69727,2782.482666,0.0,8631.291016,11379.83594,9962.083008,6515.741699,47.12735748,43.31000137,45.48643494,51.93860245,53.81262207,62.00023270000001,74.89758301,54.01480865,53.71733475,45.55672073,53.82911682,0,0.7523606818748476,53.75151296362115,0.0,394624.4255365939,397111
91,91,91,46.37073898,90.92596436,72.25140381,1472.055542,0.0,1614.417725,1626.156738,11188.73047,2763.095215,0.0,8752.141602,11417.87207,10240.39746,6478.433105,47.06919479,43.23889542,45.48556519,51.74843979,53.80324554,62.03046799,74.90477753,53.55571747,53.64905167,45.67235947,53.84655762,0,1.0402747259662704,53.71932441359159,0.0,394587.8888990936,394267
92,92,92,46.39574051,90.93496704,72.25499725,1490.0448,0.0,1614.967896,1624.1427,11185.41016,2762.162842,0.0,8397.24707,11451.31738,9780.111328,6566.262207,47.02718735,43.12891769,45.49756622,51.4785347,53.79124451,62.72647095,74.91278076,52.54776001,53.56905365,47.52808762,53.85856247,0,3.9206665558699587,53.686511225653234,0.0,391521.1605684987,391423
93,93,93,46.56575012,90.94396973,72.25499725,1508.034058,0.0,1615.518066,1622.128784,11182.08984,2761.230469,0.0,8042.352539,11484.7627,9319.825195,6654.091309,46.98517609,43.01893997,45.50956345,51.20862961,53.77924347,63.42247772,74.92077637,51.53980255,53.48905945,49.38381195,53.87056351,0,7.171576393656256,53.656694784340615,0.0,389075.10741015256,398442
94,94,94,46.51722717,90.95296478,72.25499725,1526.023193,0.0,1616.068115,1620.1147460000002,11178.76953,2760.298096,0.0,7687.45752,11518.20801,8859.539063,6741.919922,46.94316864,42.90896225,45.52156448,50.93872452,53.76723862,64.1184845,74.92877197,50.53184509,53.40906143,51.2395401,53.88256454,0,7.088997084519654,53.65271761810435,0.0,387530.0219470761,405541
95,95,95,46.66555786,90.96196747,72.25499725,1544.012451,0.0,1616.618286,1618.100708,11175.44922,2759.365723,0.0,7332.5625,11551.65332,8399.253906,6829.749023,46.90116119,42.79898071,45.53356552,50.66881943,53.75523758,64.81449127,74.93677521,49.52389145,53.32906723,53.09526825,53.8945694,1,7.86112973448699,53.667177592342554,0.0,385483.03949478955,412641
96,96,96,46.70000076,90.97097015,72.25499725,1542.92981,0.0,1617.386475,1605.423828,11204.80469,2747.518066,0.0,7203.343262,11561.34961,8067.570801000002,6874.142578,46.8561821,42.79227066,45.53722,50.2762146,53.73309326,65.16162872,74.94715881,49.10510635,53.26850128,54.33280563,53.90765762,2,8.32111802532546,53.71317252874347,0.0,383972.657495831,388472
97,97,97,46.70000076,90.97996521,72.24687195,1537.895752,0.0,1618.210327,1589.1247560000004,11259.45703,2732.577148,0.0,7469.346191,11526.31445,7998.671875,6847.300293000001,46.80818558,42.84226227,45.53121948,49.70817947,53.7030983,65.07563019,74.95915222,49.20911407,53.22648621,54.94293594,53.92165375,0,8.135254285337822,53.70914723407974,0.0,385862.70151624584,386117
98,98,98,46.78299332,90.9889679,72.23727417,1532.861572,0.0,1619.03418,1572.825806,11314.10938,2717.63623,0.0,7735.349609000001,11491.28027,7929.772948999998,6820.458008,46.76019287,42.89225388,45.52521896,49.14014816,53.67309952,64.98963165,74.97115326,49.31311798,53.18446732,55.55307007,53.93564606,0,5.482258283896103,53.750350985691156,1.0,391089.0499547941,385653
99,99,99,46.75852966,90.99797058,72.22767639,1527.827393,0.0,1619.858032,1556.526733,11368.76074,2702.695313,0.0,8001.352539,11456.24512,7860.874023,6793.615723000001,46.71220016,42.94224929999999,45.51922226,48.57211304,53.64310455,64.90362549,74.9831543,49.41712570000001,53.14244843,56.16320038,53.94963837,0,19.684051368617997,53.69595066501789,0.0,385284.5500430625,385203
100,100,100,46.70856094,91.00696564,72.21807861,1522.793335,0.0,1620.681763,1540.227661,11423.41309,2687.754395,0.0,8267.355469,11421.20996,7791.975098000001,6766.773437999998,46.66420746,42.99224091,45.51322174,48.00407791,53.61310959,64.81762695,74.99514771,49.52112961,53.10043335,56.77333069,53.96363068,0,3.8377960435076126,53.83391026568573,0.0,385665.271855894,384157
101,101,101,46.45127106,91.02590942,72.20848083,1521.096558,0.0,1621.50415,1553.601196,11465.4082,2684.757813,0.0,8432.21582,11379.75293,7905.082031,6712.783691,46.64891815,43.05643463,45.50166702,48.03004837,53.60675429999999,64.63878632,75.0,50.36614227,53.08616638,56.42058945,53.99615479,0,4.081879268572552,53.87849059454662,0.0,384921.75911948044,383107
102,102,102,46.40000153,91.0499115,72.20700073,1520.081055,0.0,1622.32605,1577.03772,11497.57715,2685.139648,0.0,8419.154297,11326.16016,8388.273438,6614.279785,46.66691589,43.12844849,45.48366928,48.90423203,53.61875916,64.3447113,75.0,51.86792374,53.09816360000001,55.09478378,54.04416656,0,5.853905316041999,53.84413841586853,0.0,383641.9523106107,386871
103,103,103,46.4414444,91.07390594,72.20700073,1519.065552,0.0,1623.147949,1600.4741210000002,11529.74512,2685.521729,0.0,8406.091797,11272.56836,8871.463867,6515.775879,46.68491745,43.20046616,45.46567154,49.77841949,53.63076401,64.05062866,75.0,53.36970520000001,53.11016464,53.76897812,54.09217834,0,3.965428282428986,53.79868114402596,0.0,383332.90999388264,383425
104,104,104,46.49147034,91.09790039,72.20700073,1518.050049,0.0,1623.969849,1623.910645,11561.91406,2685.903564,0.0,8393.029297,11218.97559,9354.655273,6417.271973,46.70291519,43.27248001,45.4476738,50.65260696,53.64276505,63.75655365,75.0,54.87148285,53.12216187,52.44317245,54.14019394,0,0.6260446421666614,53.53846603774274,1.0,388917.6791669576,385486
105,105,105,46.33436203,91.12190247,72.20700073,1517.034424,0.0,1624.791748,1647.347168,11594.08203,2686.285645,0.0,8379.967773,11165.38379,9837.845703,6318.768066,46.72091293,43.34449768,45.42967606,51.52679443,53.65476990000001,63.46247482,75.0,56.37326431,53.13415909,51.11736679,54.18820572,0,30.733369708788196,53.75884383765877,0.0,385098.51344094635,385401
106,106,106,46.29999924,91.12999725,72.20700073,1562.1134029999996,0.0,1630.767944,1648.402832,11574.63672,2674.716309,0.0,8124.209473000001,11133.69824,9979.394531,6238.441895,46.72405624,43.3235054,45.42832184,52.04247665,53.65322876,63.41539383,75.0,57.0439949,53.13692093,51.17791748,54.23293686,0,1.4373231330554717,53.70328579815781,0.0,385150.3900751712,383317
107,107,107,46.29999924,91.12999725,72.23168182,1616.755249,0.0,1638.07019,1641.838135,11515.33203,2659.751709,0.0,7440.129395,11143.54004,9423.948242,6187.7177729999985,46.71204758,43.25151825,45.44632339,52.04847717,53.64123154,63.67324448,75.0,56.97598648,53.13092422,52.64362717,54.27494049,0,4.012089082158708,53.666549793759245,0.0,382876.56651574734,382159
108,108,108,46.46600723,91.12999725,72.26089478,1671.397095,0.0,1645.372314,1635.273315,11456.02637,2644.787354,0.0,6756.049805,11153.38184,8868.500977,6136.993164,46.70004272,43.1795311,45.46432495,52.05447388,53.62923431,63.93109894,75.0,56.90797424,53.12492371,54.10933304,54.31694412,0,4.312310316317266,53.649923585757605,0.0,381340.23621140677,381009
109,109,109,46.5,91.12999725,72.29010773,1726.03894,0.0,1652.674561,1628.708618,11396.72168,2629.822754,0.0,6071.9697270000015,11163.22363,8313.054688,6086.268555,46.68803787,43.10754776,45.48232651,52.0604744,53.61723709,64.18894958,75.0,56.83996201,53.118927,55.57503891,54.35894775,0,3.9880299975859916,53.700492278070996,0.0,380520.04060966277,380206
110,110,110,46.5,91.12999725,72.31931305,1780.680786,0.0,1659.976685,1622.143921,11337.41602,2614.858154,0.0,5387.8896479999985,11173.06445,7757.60791,6035.543945,46.67603302,43.03556061,45.50032806,52.0664711,53.60523987,64.44680786,75.0,56.77195358,53.11292648,57.04074478,54.40095520000001,0,1.9387497594997605,53.81048597869925,0.0,380484.3444775947,380365
111,111,111,44.59395218,91.13861847,72.348526,1806.052612,0.0,1663.3845210000004,1604.931885,11340.7002,2320.588135,0.0,5226.0625,11163.46484,7339.320312999998,5991.1572270000015,46.66701508,43.03321838,45.50722122,52.060112,53.57972717,65.04912567,75.00714874,56.55553436,53.11307144,57.19012833,54.44076538,0,0.11841159434156268,54.204779702266805,1.0,387123.88937879325,380532
112,112,112,44.20000076,91.15161896,72.35299683,1825.374878,0.0,1665.782837,1584.075439,11392.56641,1947.355713,0.0,5982.615723,11117.13672,7199.822265999999,5957.158203,46.66101456,43.06922150000001,45.50122452,52.03610992,53.54372406,66.08161926,75.01914978,56.20762253,53.11907196,55.99998856,54.47875595,0,26.425242360496284,53.46647801484504,0.0,381107.93523322407,380699
113,113,113,44.11713791,91.16461945,72.35299683,1844.697021,0.0,1668.18103,1563.2189939999996,11444.43164,1574.123291,0.0,6739.168456999999,11070.80957,7060.324219,5923.158691,46.65501404,43.10522461,45.495224,52.01210785,53.50772095,67.11411285,75.03115082,55.85970688,53.12507248,54.80984879,54.51674652,0,0.0,53.330591928966314,0.0,380663.5036552404,381196
114,114,114,43.85132599,91.1776123,72.35299683,1864.019165,0.0,1670.579346,1542.362671,11496.29688,1200.8908689999996,0.0,7495.721191,11024.48145,6920.826172,5889.159668,46.64901733,43.14123154,45.48922729,51.98810577,53.47171783,68.14660645,75.04315186,55.51179504,53.131073,53.61971283,54.55473709,0,0.0,53.06443734996638,0.0,381947.1107492526,378822
115,115,115,43.3861351,91.19061279,72.35299683,1883.341431,0.0,1672.977661,1521.506226,11548.16309,827.6583862000001,0.0,8252.273438,10978.1543,6781.328125,5855.160645,46.64301682,43.17723465,45.48323059,51.9641037,53.43571091,69.17910004,75.05515289,55.16388321,53.13707352,52.42957306,54.59272766,0,0.0,52.884282979424924,0.0,385482.0212568403,376425
116,116,116,44.70962906,91.20361328,72.35299683,1858.938965,0.0,1674.7341310000004,1509.669922,11547.1084,722.2457275,0.0,8478.65625,10946.15918,6857.075195,5836.3745119999985,46.63701629999999,43.21324158,45.46522141,52.0201149,53.42676163,69.57211304,75.0266037,54.83917999,53.12769699,52.29351807,54.63618469,0,0.03330928147903123,52.50106478281565,0.0,380982.5071536091,380962
117,117,117,45.57993317,91.21661377,72.33303070000002,1825.535278,0.0,1676.324951,1500.9116210000002,11505.06738,692.3133545,0.0,7768.69043,10941.13965,7372.31543,5842.632324,46.63101578,43.24925232,45.43320465,52.19009781,53.43876266,69.17420959,74.97059631,54.53514481,53.1036911,53.22762299,54.68419647,0,0.0,52.1825857094651,0.0,379301.47237096634,375841
118,118,118,45.61723709,91.22961426,72.30943298,1792.1315920000004,0.0,1677.9156489999998,1492.15332,11463.02734,662.3809813999999,0.0,7058.725098000001,10936.12109,7887.555664,5848.8901369999985,46.62501907,43.28525925,45.4011879,52.36008072,53.45075989,68.77630615,74.91458893,54.23111343,53.07968903,54.16172409,54.73220825,0,1.4488083706641817,52.15846555803533,0.0,378628.0515701609,378775
119,119,119,45.59999847,91.24261475,72.28583527,1758.727905,0.0,1679.50647,1483.39502,11420.98633,632.4486084,0.0,6348.759765999999,10931.10156,8402.795898,5855.147949,46.61901855,43.32126999,45.36916733,52.53006744,53.46276093,68.37841034,74.85858154,53.92707825,53.05568314,55.0958252,54.78022385,0,0.12405200687263118,52.23194443731073,0.0,378292.64206088934,379693
120,120,120,45.68280029,91.25561523,72.26223755,1725.324219,0.0,1681.097168,1474.636719,11378.94629,602.5162353999998,0.0,5638.794434,10926.08301,8918.036133,5861.4057619999985,46.61301804,43.35728073,45.33715057,52.70005035,53.47476196,67.98050690000001,74.80257416,53.62304306,53.03168106,56.02993011,54.82823563,0,0.00850826988769171,52.367544787190795,0.0,378239.123511932,380593
